"STATION","DATE","SOURCE","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","AA1","AA2","AA3","AB1","AD1","AE1","AH1","AH2","AH3","AH4","AH5","AH6","AI1","AI2","AI3","AI4","AI5","AI6","AJ1","AL1","AN1","AT1","AT2","AT3","AT4","AT5","AU1","AU2","AU3","AW1","AW2","AW3","AW4","AX1","AX2","AX3","AX4","CALL_SIGN","CIG","DEW","EQD","GA1","GA2","GA3","GD1","GD2","GD3","GE1","GF1","KA1","KA2","KA3","KA4","KB1","KB2","KB3","KC1","KC2","KD1","KD2","KE1","MA1","MD1","MG1","MH1","MK1","MV1","MW1","OC1","OD1","OE1","OE2","OE3","QUALITY_CONTROL","REM","REPORT_TYPE","SLP","SOURCE","TMP","VIS","WND"
"72242712975","2017-03-26T06:53:00","7","FM-15","KLVJ ","V020","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,"0,0,00,1,0,1,5",,,"10,5",,,,,,,,"KLVJ ","00610,5,M,N","+0194,5",,"04,5,+00213,5,99,9","07,5,+00610,5,99,9",,"2,99,1,+00213,5,9","3,99,1,+00610,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00213,1,99,9,99,9",,,,,,,,,,,,,"10142,5,10127,5",,,,,,,,,,,,"V020","MET11003/26/17 00:53:02 METAR KLVJ 260653Z 00000KT 5SM BR SCT007 BKN020 22/19 A2995 RMK AO2 SLP140 T02170194 PWINO $","FM-15","10140,5","7","+0217,5","008047,5,N,5","999,9,C,0000,5"
"72242712975","2017-03-26T07:32:00","7","FM-16","KLVJ ","V020",,,,,,,,,,,,,,,,,,,,,,,,,,,"0,0,00,1,0,1,5",,,"10,5",,,,,,,,"KLVJ ","00427,5,M,N","+0194,5",,"08,5,+00427,5,99,9",,,"4,99,1,+00427,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00427,1,99,9,99,9",,,,,,,,,,,,,"10139,5,10123,5",,,,,,,,,,,,"V020","MET10003/26/17 01:32:02 SPECI KLVJ 260732Z 00000KT 2 1/2SM BR OVC014 21/19 A2994 RMK AO2 T02110194 PWINO $","FM-16","99999,9","7","+0211,5","004023,5,N,5","999,9,C,0000,5"
"72242712975","2017-03-26T07:41:00","7","FM-16","KLVJ ","V020",,,,,,,,,,,,,,,,,,,,,,,,,,,"0,0,00,1,0,1,5",,,"10,5",,,,,,,,"KLVJ ","00366,5,M,N","+0189,5",,"04,5,+00244,5,99,9","08,5,+00366,5,99,9",,"2,99,1,+00244,5,9","4,99,1,+00366,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00244,1,99,9,99,9",,,,,,,,,,,,,"10135,5,10120,5",,,,,,,,,,,,"V020","MET10303/26/17 01:41:02 SPECI KLVJ 260741Z 00000KT 2SM BR SCT008 OVC012 21/19 A2993 RMK AO2 T02060189 PWINO $","FM-16","99999,9","7","+0206,5","003219,5,N,5","999,9,C,0000,5"
"72242712975","2017-03-26T07:49:00","7","FM-16","KLVJ ","V020",,,,,,,,,,,,,,,,,,,,,,,,,,,"0,0,00,1,0,1,5",,,"10,5",,,,,,,,"KLVJ ","00244,5,M,N","+0190,5",,"08,5,+00244,5,99,9",,,"4,99,1,+00244,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00244,1,99,9,99,9",,,,,,,,,,,,,"10135,5,10120,5",,,,,,,,,,,,"V020","MET09003/26/17 01:49:02 SPECI KLVJ 260749Z 00000KT 2 1/2SM BR OVC008 21/19 A2993 RMK AO2 PWINO $","FM-16","99999,9","7","+0210,5","004023,5,N,5","999,9,C,0000,5"
"72242712975","2017-03-26T07:53:00","7","FM-15","KLVJ ","V020","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,"0,0,00,1,0,1,5",,,"10,5",,,,,,,,"KLVJ ","00244,5,M,N","+0194,5",,"08,5,+00244,5,99,9",,,"4,99,1,+00244,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00244,1,99,9,99,9",,,,,,,,,,,,,"10135,5,10120,5",,,,,,,,,,,,"V020","MET10703/26/17 01:53:02 METAR KLVJ 260753Z 20003KT 2 1/2SM BR OVC008 21/19 A2993 RMK AO2 SLP135 T02110194 PWINO $","FM-15","10135,5","7","+0211,5","004023,5,N,5","200,5,N,0015,5"
"72242712975","2017-03-26T08:00:00","7","FM-16","KLVJ ","V020",,,,,,,,,,,,,,,,,,,,,,,,,,,"0,0,00,1,0,1,5",,,"10,5",,,,,,,,"KLVJ ","00244,5,M,N","+0194,5",,"08,5,+00244,5,99,9",,,"4,99,1,+00244,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00244,1,99,9,99,9",,,,,,,,,,,,,"10135,5,10120,5",,,,,,,,,,,,"V020","MET09603/26/17 02:00:02 SPECI KLVJ 260800Z 00000KT 4SM BR OVC008 21/19 A2993 RMK AO2 T02110194 PWINO $","FM-16","99999,9","7","+0211,5","006437,5,N,5","999,9,C,0000,5"
"72242712975","2017-03-26T08:35:00","7","FM-16","KLVJ ","V020",,,,,,,,,,,,,,,,,,,,,,,,,,,"0,0,00,1,0,1,5",,,"10,5",,,,,,,,"KLVJ ","00183,5,M,N","+0189,5",,"08,5,+00183,5,99,9",,,"4,99,1,+00183,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00183,1,99,9,99,9",,,,,,,,,,,,,"10132,5,10116,5",,,,,,,,,,,,"V020","MET11003/26/17 02:35:02 SPECI KLVJ 260835Z 00000KT 1 1/2SM BR OVC006 21/19 A2992 RMK AO2 VIS 3/4V5 T02060189 PWINO $","FM-16","99999,9","7","+0206,5","002414,5,V,5","999,9,C,0000,5"
"72242712975","2017-03-26T08:44:00","7","FM-16","KLVJ ","V020",,,,,,,,,,,,,,,,,,,,,,,,,,,"0,0,00,1,0,1,5",,,"10,5",,,,,,,,"KLVJ ","00122,5,M,N","+0189,5",,"08,5,+00122,5,99,9",,,"4,99,1,+00122,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00122,1,99,9,99,9",,,,,,,,,,,,,"10132,5,10116,5",,,,,,,,,,,,"V020","MET09803/26/17 02:44:02 SPECI KLVJ 260844Z 00000KT 3/4SM BR OVC004 21/19 A2992 RMK AO2 T02060189 PWINO $","FM-16","99999,9","7","+0206,5","001207,5,N,5","999,9,C,0000,5"
"72242712975","2017-03-26T08:50:00","7","FM-16","KLVJ ","V020",,,,,,,,,,,,,,,,,,,,,,,,,,,"0,0,00,1,0,1,5",,,"10,5",,,,,,,,"KLVJ ","00122,5,M,N","+0190,5",,"08,5,+00122,5,99,9",,,"4,99,1,+00122,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00122,1,99,9,99,9",,,,,,,,,,,,,"10132,5,10116,5",,,,,,,,,,,,"V020","MET09003/26/17 02:50:02 SPECI KLVJ 260850Z 00000KT 2 1/2SM BR OVC004 21/19 A2992 RMK AO2 PWINO $","FM-16","99999,9","7","+0210,5","004023,5,N,5","999,9,C,0000,5"
"72242712975","2017-03-26T08:51:00","6","FM-16","KLVJ ","V020",,,,,,,,,,,,,,,,,,,,,,,,,,,"0,0,00,1,0,1,5",,,"10,5",,,,,,,,"KLVJ ","00122,5,M,N","+0190,5",,"08,5,+00122,5,99,9",,,"4,99,1,+00122,5,9",,,,,,,,,,,,,,,,,"10132,5,10116,5",,,,,,,,,,,,"V020","MET09103/26/17 02:51:02 SPECI KLVJ 260851Z 00000KT 3SM BR OVC004 21/19 A2992 RMK AO2 PWINO $ FIBI","FM-16","99999,9","6","+0210,5","004828,5,N,5","999,9,C,0000,5"
"72242712975","2017-03-26T08:53:00","7","FM-15","KLVJ ","V020","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,"0,0,00,1,0,1,5",,,"10,5",,,,,,,,"KLVJ ","00122,5,M,N","+0189,5",,"08,5,+00122,5,99,9",,,"4,99,1,+00122,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00122,1,99,9,99,9",,,,,,,,,,,,,"10132,5,10116,5","6,9,010,9,+999,9",,,,,,,,,,,"V020","MET10903/26/17 02:53:02 METAR KLVJ 260853Z 00000KT 3SM BR OVC004 21/19 A2992 RMK AO2 SLP130 T02060189 56010 PWINO $","FM-15","10130,5","7","+0206,5","004828,5,N,5","999,9,C,0000,5"
"72242712975","2017-03-26T08:58:00","7","FM-16","KLVJ ","V020",,,,,,,,,,,,,,,,,,,,,,,,,,,"0,0,00,1,0,1,5",,,"10,5",,,,,,,,"KLVJ ","00061,5,M,N","+0189,5",,"08,5,+00061,5,99,9",,,"4,99,1,+00061,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00061,1,99,9,99,9",,,,,,,,,,,,,"10132,5,10116,5",,,,,,,,,,,,"V020","MET10003/26/17 02:58:02 SPECI KLVJ 260858Z 00000KT 2 1/2SM BR OVC002 21/19 A2992 RMK AO2 T02060189 PWINO $","FM-16","99999,9","7","+0206,5","004023,5,N,5","999,9,C,0000,5"
"72242712975","2017-03-26T09:06:00","7","FM-16","KLVJ ","V020",,,,,,,,,,,,,,,,,,,,,,,,,,,"0,0,00,1,0,1,5",,,"10,5",,,,,,,,"KLVJ ","00061,5,M,N","+0194,5",,"08,5,+00061,5,99,9",,,"4,99,1,+00061,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00061,1,99,9,99,9",,,,,,,,,,,,,"10129,5,10113,5",,,,,,,,,,,,"V020","MET09803/26/17 03:06:02 SPECI KLVJ 260906Z 00000KT 3/4SM BR OVC002 21/19 A2991 RMK AO2 T02060194 PWINO $","FM-16","99999,9","7","+0206,5","001207,5,N,5","999,9,C,0000,5"
"72242712975","2017-03-26T09:36:00","7","FM-16","KLVJ ","V020",,,,,,,,,,,,,,,,,,,,,,,,,,,"0,0,00,1,0,1,5",,,"10,5",,,,,,,,"KLVJ ","00091,5,M,N","+0194,5",,"07,5,+00091,5,99,9","08,5,+00427,5,99,9",,"3,99,1,+00091,5,9","4,99,1,+00427,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00091,1,99,9,99,9",,,,,,,,,,,,,"10129,5,10113,5",,,,,,,,,,,,"V020","MET10303/26/17 03:36:02 SPECI KLVJ 260936Z 18004KT 2SM BR BKN003 OVC014 21/19 A2991 RMK AO2 T02110194 PWINO $","FM-16","99999,9","7","+0211,5","003219,5,N,5","180,5,N,0021,5"
"72242712975","2017-03-26T09:45:00","7","FM-16","KLVJ ","V020",,,,,,,,,,,,,,,,,,,,,,,,,,,"0,0,00,1,0,1,5",,,"10,5",,,,,,,,"KLVJ ","00091,5,M,N","+0194,5",,"07,5,+00091,5,99,9","07,5,+00305,5,99,9","08,5,+00427,5,99,9","3,99,1,+00091,5,9","3,99,1,+00305,5,9","4,99,1,+00427,5,9","9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00091,1,99,9,99,9",,,,,,,,,,,,,"10129,5,10113,5",,,,,,,,,,,,"V020","MET11003/26/17 03:45:02 SPECI KLVJ 260945Z 00000KT 3SM BR BKN003 BKN010 OVC014 21/19 A2991 RMK AO2 T02110194 PWINO $","FM-16","99999,9","7","+0211,5","004828,5,N,5","999,9,C,0000,5"
"72242712975","2017-03-26T09:51:00","6","FM-16","KLVJ ","V020",,,,,,,,,,,,,,,,,,,,,,,,,,,"0,0,00,1,0,1,5",,,"10,5",,,,,,,,"KLVJ ","00091,5,M,N","+0190,5",,"07,5,+00091,5,99,9","07,5,+00183,5,99,9","08,5,+00305,5,99,9","3,99,1,+00091,5,9","3,99,1,+00183,5,9","4,99,1,+00305,5,9",,,,,,,,,,,,,,,"10129,5,10113,5",,,,,,,,,,,,"V020","MET10903/26/17 03:51:02 SPECI KLVJ 260951Z 00000KT 2 1/2SM BR BKN003 BKN006 OVC010 21/19 A2991 RMK AO2 PWINO $ FIBI","FM-16","99999,9","6","+0210,5","004023,5,N,5","999,9,C,0000,5"
"72242712975","2017-03-26T09:53:00","7","FM-15","KLVJ ","V020","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,"0,0,00,1,0,1,5",,,"10,5",,,,,,,,"KLVJ ","00091,5,M,N","+0194,5",,"07,5,+00091,5,99,9","08,5,+00305,5,99,9",,"3,99,1,+00091,5,9","4,99,1,+00305,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00091,1,99,9,99,9",,,,,,,,,,,,,"10129,5,10113,5",,,,,,,,,,,,"V020","MET11403/26/17 03:53:02 METAR KLVJ 260953Z 00000KT 2 1/2SM BR BKN003 OVC010 21/19 A2991 RMK AO2 SLP128 T02110194 PWINO $","FM-15","10128,5","7","+0211,5","004023,5,N,5","999,9,C,0000,5"
"72242712975","2017-03-26T10:19:00","7","FM-16","KLVJ ","V020",,,,,,,,,,,,,,,,,,,,,,,,,,,"0,0,00,1,0,1,5",,,"10,5",,,,,,,,"KLVJ ","00061,5,M,N","+0194,5",,"08,5,+00061,5,99,9",,,"4,99,1,+00061,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00061,1,99,9,99,9",,,,,,,,,,,,,"10129,5,10113,5",,,,,,,,,,,,"V020","MET10003/26/17 04:19:02 SPECI KLVJ 261019Z 00000KT 1 1/4SM BR OVC002 21/19 A2991 RMK AO2 T02110194 PWINO $","FM-16","99999,9","7","+0211,5","002012,5,N,5","999,9,C,0000,5"
"72242712975","2017-03-26T10:29:00","7","FM-16","KLVJ ","V020",,,,,,,,,,,,,,,,,,,,,,,,,,,"0,0,00,2,0,1,5",,,"30,5",,,,,,,,"KLVJ ","00061,5,W,N","+0194,5",,"09,5,+00061,5,99,9",,,"5,99,1,+00061,5,9",,,"9,AGL   ,+99999,+99999","09,99,1,99,9,99,9,00061,1,99,9,99,9",,,,,,,,,,,,,"10125,5,10110,5",,,,,,,,,,,,"V020","MET09703/26/17 04:29:02 SPECI KLVJ 261029Z 00000KT 1/2SM FG VV002 21/19 A2990 RMK AO2 T02110194 PWINO $","FM-16","99999,9","7","+0211,5","000805,5,N,5","999,9,C,0000,5"
"72242712975","2017-03-26T10:53:00","7","FM-15","KLVJ ","V020","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,"0,0,00,2,0,1,5",,,"30,5",,,,,,,,"KLVJ ","00091,5,M,N","+0194,5",,"07,5,+00091,5,99,9","08,5,+00518,5,99,9",,"3,99,1,+00091,5,9","4,99,1,+00518,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00091,1,99,9,99,9",,,,,,,,,,,,,"10129,5,10113,5",,,,,,,,,,,,"V020","MET11203/26/17 04:53:02 METAR KLVJ 261053Z 00000KT 1/2SM FG BKN003 OVC017 21/19 A2991 RMK AO2 SLP127 T02060194 PWINO $","FM-15","10127,5","7","+0206,5","000805,5,N,5","999,9,C,0000,5"
"72242712975","2017-03-26T10:59:00","7","FM-16","KLVJ ","V020",,,,,,,,,,,,,,,,,,,,,,,,,,,"0,0,00,1,0,1,5",,,"10,5",,,,,,,,"KLVJ ","00183,5,M,N","+0194,5",,"07,5,+00183,5,99,9","08,5,+00518,5,99,9",,"3,99,1,+00183,5,9","4,99,1,+00518,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00183,1,99,9,99,9",,,,,,,,,,,,,"10129,5,10113,5",,,,,,,,,,,,"V020","MET10303/26/17 04:59:02 SPECI KLVJ 261059Z 00000KT 1SM BR BKN006 OVC017 21/19 A2991 RMK AO2 T02060194 PWINO $","FM-16","99999,9","7","+0206,5","001609,5,N,5","999,9,C,0000,5"
"72242712975","2017-03-26T11:06:00","7","FM-16","KLVJ ","V020",,,,,,,,,,,,,,,,,,,,,,,,,,,"0,0,00,1,0,1,5",,,"10,5",,,,,,,,"KLVJ ","00366,5,M,N","+0194,5",,"07,5,+00366,5,99,9","08,5,+00518,5,99,9",,"3,99,1,+00366,5,9","4,99,1,+00518,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00366,1,99,9,99,9",,,,,,,,,,,,,"10129,5,10113,5",,,,,,,,,,,,"V020","MET10303/26/17 05:06:02 SPECI KLVJ 261106Z 00000KT 2SM BR BKN012 OVC017 21/19 A2991 RMK AO2 T02060194 PWINO $","FM-16","99999,9","7","+0206,5","003219,5,N,5","999,9,C,0000,5"
"72242712975","2017-03-26T11:13:00","7","FM-16","KLVJ ","V020",,,,,,,,,,,,,,,,,,,,,,,,,,,"0,0,00,1,0,1,5",,,"10,5",,,,,,,,"KLVJ ","00488,5,M,N","+0194,5",,"08,5,+00488,5,99,9",,,"4,99,1,+00488,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00488,1,99,9,99,9",,,,,,,,,,,,,"10129,5,10113,5",,,,,,,,,,,,"V020","MET10003/26/17 05:13:02 SPECI KLVJ 261113Z 00000KT 1 1/2SM BR OVC016 21/19 A2991 RMK AO2 T02060194 PWINO $","FM-16","99999,9","7","+0206,5","002414,5,N,5","999,9,C,0000,5"
"72242712975","2017-03-26T11:28:00","7","FM-16","KLVJ ","V020",,,,,,,,,,,,,,,,,,,,,,,,,,,"0,0,00,1,0,1,5",,,"10,5",,,,,,,,"KLVJ ","00396,5,M,N","+0194,5",,"07,5,+00396,5,99,9","08,5,+00549,5,99,9",,"3,99,1,+00396,5,9","4,99,1,+00549,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00396,1,99,9,99,9",,,,,,,,,,,,,"10132,5,10116,5",,,,,,,,,,,,"V020","MET10303/26/17 05:28:02 SPECI KLVJ 261128Z 00000KT 1SM BR BKN013 OVC018 21/19 A2992 RMK AO2 T02060194 PWINO $","FM-16","99999,9","7","+0206,5","001609,5,N,5","999,9,C,0000,5"
"72242712975","2017-03-26T11:46:00","7","FM-16","KLVJ ","V020",,,,,,,,,,,,,,,,,,,,,,,,,,,"0,0,00,1,0,1,5",,,"10,5",,,,,,,,"KLVJ ","00457,5,M,N","+0189,5",,"08,5,+00457,5,99,9",,,"4,99,1,+00457,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00457,1,99,9,99,9",,,,,,,,,,,,,"10132,5,10116,5",,,,,,,,,,,,"V020","MET09603/26/17 05:46:02 SPECI KLVJ 261146Z 00000KT 3SM BR OVC015 21/19 A2992 RMK AO2 T02060189 PWINO $","FM-16","99999,9","7","+0206,5","004828,5,N,5","999,9,C,0000,5"
"72242712975","2017-03-26T11:53:00","7","FM-15","KLVJ ","V020","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,"0,0,00,1,0,1,5",,,"10,5",,,,,,,,"KLVJ ","00457,5,M,N","+0194,5",,"08,5,+00457,5,99,9",,,"4,99,1,+00457,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00457,1,99,9,99,9","060,M,+0222,1","060,N,+0200,1",,,,,,,,,,,"10132,5,10116,5","5,9,000,9,+999,9",,,,,,,,,,,"V020","MET12103/26/17 05:53:02 METAR KLVJ 261153Z 00000KT 5SM BR OVC015 21/19 A2992 RMK AO2 SLP129 T02060194 10222 20200 55000 PWINO $","FM-15","10129,5","7","+0206,5","008047,5,N,5","999,9,C,0000,5"
"72242712975","2017-03-26T12:53:00","7","FM-15","KLVJ ","V020","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,"0,0,00,1,0,1,5",,,"10,5",,,,,,,,"KLVJ ","00488,5,M,N","+0189,5",,"07,5,+00488,5,99,9",,,"3,99,1,+00488,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00488,1,99,9,99,9",,,,,,,,,,,,,"10135,5,10120,5",,,,,,,,,,,,"V020","MET10303/26/17 06:53:02 METAR KLVJ 261253Z 00000KT 4SM BR BKN016 21/19 A2993 RMK AO2 SLP135 T02060189 PWINO $","FM-15","10135,5","7","+0206,5","006437,5,N,5","999,9,C,0000,5"
"72242712975","2017-03-26T13:25:00","7","FM-16","KLVJ ","V020",,,,,,,,,,,,,,,,,,,,,,,,,,,"0,0,00,1,0,1,5",,,"10,5",,,,,,,,"KLVJ ","22000,5,9,N","+0194,5","D01      0ADE726","04,5,+00457,5,99,9",,,"2,99,1,+00457,5,9",,,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,00457,1,99,9,99,9",,,,,,,,,,,,,"10139,5,10123,5",,,,,,,,,,,,"V020","MET09603/26/17 07:25:02 SPECI KLVJ 261325Z 13003KT 5SM BR SCT015 22/19 A2994 RMK AO2 T02170194 PWINO $","FM-16","99999,9","7","+0217,5","008047,5,N,5","130,5,N,0015,5"
"72242712975","2017-03-26T13:53:00","7","FM-15","KLVJ ","V020","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,"0,0,00,1,0,1,5",,,"10,5",,,,,,,,"KLVJ ","22000,5,9,N","+0200,5","D01      0ADE726","02,5,+00427,5,99,9",,,"1,99,1,+00427,5,9",,,"9,AGL   ,+99999,+99999","02,99,5,99,9,99,9,00427,1,99,9,99,9",,,,,,,,,,,,,"10142,5,10127,5",,,,,,,,,,,,"V020","MET10303/26/17 07:53:02 METAR KLVJ 261353Z 00000KT 5SM BR FEW014 22/20 A2995 RMK AO2 SLP141 T02220200 PWINO $","FM-15","10141,5","7","+0222,5","008047,5,N,5","999,9,C,0000,5"
"72242712975","2017-03-26T14:06:00","7","FM-16","KLVJ ","V020",,,,,,,,,,,,,,,,,,,,,,,,,,,"0,0,00,7,0,1,5",,,"05,1",,,,,,,,"KLVJ ","22000,5,9,N","+0206,5","D01      0ADE726","02,5,+00244,5,99,9","04,5,+00427,5,99,9",,"1,99,1,+00244,5,9","2,99,1,+00427,5,9",,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,00244,1,99,9,99,9",,,,,,,,,,,,,"10146,5,10130,5",,,,,,"05,5",,,,,,"V020","MET10303/26/17 08:06:02 SPECI KLVJ 261406Z 17006KT 5SM HZ FEW008 SCT014 23/21 A2996 RMK AO2 T02330206 PWINO $","FM-16","99999,9","7","+0233,5","008047,5,N,5","170,5,N,0031,5"
"72242712975","2017-03-26T14:28:00","7","FM-16","KLVJ ","V020",,,,,,,,,,,,,,,,,,,,,,,,,,,"0,0,00,7,0,1,5",,,"05,1",,,,,,,,"KLVJ ","00427,5,M,N","+0200,5",,"02,5,+00244,5,99,9","07,5,+00427,5,99,9",,"1,99,1,+00244,5,9","3,99,1,+00427,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00244,1,99,9,99,9",,,,,,,,,,,,,"10146,5,10130,5",,,,,,"05,5",,,,,,"V020","MET10303/26/17 08:28:02 SPECI KLVJ 261428Z 18009KT 6SM HZ FEW008 BKN014 24/20 A2996 RMK AO2 T02390200 PWINO $","FM-16","99999,9","7","+0239,5","009656,5,N,5","180,5,N,0046,5"
"72242712975","2017-03-26T14:51:00","6","FM-16","KLVJ ","V020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"KLVJ ","00579,5,M,N","+0190,5",,"04,5,+00427,5,99,9","07,5,+00579,5,99,9",,"2,99,1,+00427,5,9","3,99,1,+00579,5,9",,,,,,,,,,,,,,,,"10146,5,10130,5",,,,,,,"0103,5",,,,,"V020","MET09803/26/17 08:51:02 SPECI KLVJ 261451Z 17012G20KT 7SM SCT014 BKN019 25/19 A2996 RMK AO2 PWINO $ FIBI","FM-16","99999,9","6","+0250,5","011265,5,N,5","170,5,N,0062,5"
"72242712975","2017-03-26T14:53:00","7","FM-15","KLVJ ","V020","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"KLVJ ","00488,5,M,N","+0194,5",,"07,5,+00488,5,99,9",,,"3,99,1,+00488,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00488,1,99,9,99,9",,,,,,,,,,,,,"10146,5,10130,5","1,9,017,9,+999,9",,,,,,"0103,5",,,,,"V020","MET10903/26/17 08:53:02 METAR KLVJ 261453Z 16012G20KT 7SM BKN016 25/19 A2996 RMK AO2 SLP146 T02500194 51017 PWINO $","FM-15","10146,5","7","+0250,5","011265,5,N,5","160,5,N,0062,5"
"72242712975","2017-03-26T15:35:00","7","FM-16","KLVJ ","V020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"KLVJ ","22000,5,9,N","+0189,5","D01      0ADE726","04,5,+00640,5,99,9",,,"2,99,1,+00640,5,9",,,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,00640,1,99,9,99,9",,,,,,,,,,,,,"10146,5,10130,5",,,,,,,,,,,,"V020","MET09303/26/17 09:35:02 SPECI KLVJ 261535Z 18009KT 7SM SCT021 26/19 A2996 RMK AO2 T02610189 PWINO $","FM-16","99999,9","7","+0261,5","011265,5,N,5","180,5,N,0046,5"
"72242712975","2017-03-26T15:53:00","7","FM-15","KLVJ ","V020","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"KLVJ ","22000,5,9,N","+0189,5","D01      0ADE726","02,5,+00640,5,99,9",,,"1,99,1,+00640,5,9",,,"9,AGL   ,+99999,+99999","02,99,5,99,9,99,9,00640,1,99,9,99,9",,,,,,,,,,,,,"10146,5,10130,5",,,,,,,,,,,,"V020","MET10003/26/17 09:53:02 METAR KLVJ 261553Z 18014KT 8SM FEW021 26/19 A2996 RMK AO2 SLP145 T02610189 PWINO $","FM-15","10145,5","7","+0261,5","012875,5,N,5","180,5,N,0072,5"
"72242712975","2017-03-26T16:27:00","7","FM-16","KLVJ ","V020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"KLVJ ","00823,5,M,N","+0178,5",,"07,5,+00823,5,99,9",,,"3,99,1,+00823,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00823,1,99,9,99,9",,,,,,,,,,,,,"10146,5,10130,5",,,,,,,"0098,5",,,,,"V020","MET09603/26/17 10:27:02 SPECI KLVJ 261627Z 18014G19KT 8SM BKN027 27/18 A2996 RMK AO2 T02670178 PWINO $","FM-16","99999,9","7","+0267,5","012875,5,N,5","180,5,N,0072,5"
"72242712975","2017-03-26T16:34:00","7","FM-16","KLVJ ","V020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"KLVJ ","22000,5,9,N","+0183,5","D01      0ADE726","04,5,+00884,5,99,9",,,"2,99,1,+00884,5,9",,,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,00884,1,99,9,99,9",,,,,,,,,,,,,"10146,5,10130,5",,,,,,,"0098,5",,,,,"V020","MET09603/26/17 10:34:02 SPECI KLVJ 261634Z 16013G19KT 8SM SCT029 27/18 A2996 RMK AO2 T02720183 PWINO $","FM-16","99999,9","7","+0272,5","012875,5,N,5","160,5,N,0067,5"
"72242712975","2017-03-26T16:53:00","7","FM-15","KLVJ ","V020","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"KLVJ ","22000,5,9,N","+0183,5","D01      0ADE726","04,5,+00884,5,99,9",,,"2,99,1,+00884,5,9",,,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,00884,1,99,9,99,9",,,,,,,,,,,,,"10142,5,10127,5",,,,,,,"0113,5",,,,,"V020","MET10303/26/17 10:53:02 METAR KLVJ 261653Z 16012G22KT 7SM SCT029 27/18 A2995 RMK AO2 SLP142 T02720183 PWINO $","FM-15","10142,5","7","+0272,5","011265,5,N,5","160,5,N,0062,5"
